item_id,timestamp,target,category,price,is_promotion,is_holiday,holiday_name,is_weekend,is_month_start,is_month_end,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,year
SKU_0189,2024-05-02,692.6,SEASONAL,387.88,0,0,,0,1,0,3,2,123,18,5,2,2024
SKU_0189,2024-05-03,629.07,SEASONAL,388.05,0,0,,0,1,0,4,3,124,18,5,2,2024
SKU_0189,2024-05-04,507.66,SEASONAL,387.86,0,0,,1,1,0,5,4,125,18,5,2,2024
SKU_0189,2024-05-05,557.11,SEASONAL,388.05,0,0,,1,1,0,6,5,126,18,5,2,2024
SKU_0189,2024-05-06,859.63,SEASONAL,387.97,0,0,,0,0,0,0,6,127,19,5,2,2024
SKU_0189,2024-05-07,957.69,SEASONAL,387.25,0,0,,0,0,0,1,7,128,19,5,2,2024
SKU_0189,2024-05-08,918.08,SEASONAL,388.25,0,0,,0,0,0,2,8,129,19,5,2,2024
SKU_0189,2024-05-09,854.71,SEASONAL,388.2,0,0,,0,0,0,3,9,130,19,5,2,2024
SKU_0189,2024-05-10,717.09,SEASONAL,388.3,0,0,,0,0,0,4,10,131,19,5,2,2024
SKU_0189,2024-05-11,506.6,SEASONAL,387.62,0,0,,1,0,0,5,11,132,19,5,2,2024
SKU_0189,2024-05-12,625.67,SEASONAL,387.58,0,0,,1,0,0,6,12,133,19,5,2,2024
SKU_0189,2024-05-13,684.78,SEASONAL,388.47,0,0,,0,0,0,0,13,134,20,5,2,2024
SKU_0189,2024-05-14,833.17,SEASONAL,387.85,0,0,,0,0,0,1,14,135,20,5,2,2024
SKU_0189,2024-05-15,863.42,SEASONAL,387.37,0,0,,0,0,0,2,15,136,20,5,2,2024
SKU_0189,2024-05-16,658.97,SEASONAL,387.78,0,0,,0,0,0,3,16,137,20,5,2,2024
SKU_0189,2024-05-17,542.64,SEASONAL,387.14,0,0,,0,0,0,4,17,138,20,5,2,2024
SKU_0189,2024-05-18,551.84,SEASONAL,387.66,0,0,,1,0,0,5,18,139,20,5,2,2024
SKU_0189,2024-05-19,443.45,SEASONAL,387.43,0,0,,1,0,0,6,19,140,20,5,2,2024
SKU_0189,2024-05-20,621.35,SEASONAL,387.77,0,0,,0,0,0,0,20,141,21,5,2,2024
SKU_0189,2024-05-21,651.52,SEASONAL,387.66,0,0,,0,0,0,1,21,142,21,5,2,2024
SKU_0189,2024-05-22,698.48,SEASONAL,388.4,0,0,,0,0,0,2,22,143,21,5,2,2024
SKU_0189,2024-05-23,624.11,SEASONAL,388.54,0,0,,0,0,0,3,23,144,21,5,2,2024
SKU_0189,2024-05-24,844.92,SEASONAL,311.02,1,0,,0,0,0,4,24,145,21,5,2,2024
SKU_0189,2024-05-25,379.55,SEASONAL,387.85,0,0,,1,0,1,5,25,146,21,5,2,2024
SKU_0189,2024-05-26,559.49,SEASONAL,387.46,0,0,,1,0,1,6,26,147,21,5,2,2024
SKU_0189,2024-05-27,692.01,SEASONAL,387.69,0,0,,0,0,1,0,27,148,22,5,2,2024
SKU_0189,2024-05-28,721.26,SEASONAL,387.96,0,0,,0,0,1,1,28,149,22,5,2,2024
SKU_0189,2024-05-29,900.82,SEASONAL,387.6,0,0,,0,0,1,2,29,150,22,5,2,2024
SKU_0189,2024-05-30,775.46,SEASONAL,388.57,0,0,,0,0,1,3,30,151,22,5,2,2024
SKU_0189,2024-05-31,595.48,SEASONAL,387.95,0,0,,0,0,1,4,31,152,22,5,2,2024
SKU_0189,2024-06-01,622.18,SEASONAL,387.18,0,0,,1,1,0,5,1,153,22,6,2,2024
SKU_0189,2024-06-02,603.05,SEASONAL,387.7,0,0,,1,1,0,6,2,154,22,6,2,2024
SKU_0189,2024-06-03,753.5,SEASONAL,386.88,0,0,,0,1,0,0,3,155,23,6,2,2024
SKU_0189,2024-06-04,898.33,SEASONAL,388.67,0,0,,0,1,0,1,4,156,23,6,2,2024
SKU_0189,2024-06-05,956.05,SEASONAL,388.1,0,0,,0,1,0,2,5,157,23,6,2,2024
SKU_0189,2024-06-06,895.01,SEASONAL,387.88,0,0,,0,0,0,3,6,158,23,6,2,2024
SKU_0189,2024-06-07,680.08,SEASONAL,388.16,0,0,,0,0,0,4,7,159,23,6,2,2024
SKU_0189,2024-06-08,615.87,SEASONAL,387.91,0,0,,1,0,0,5,8,160,23,6,2,2024
SKU_0189,2024-06-09,586.71,SEASONAL,387.53,0,0,,1,0,0,6,9,161,23,6,2,2024
SKU_0189,2024-06-10,786.06,SEASONAL,387.57,0,0,,0,0,0,0,10,162,24,6,2,2024
SKU_0189,2024-06-11,879.4,SEASONAL,388.04,0,0,,0,0,0,1,11,163,24,6,2,2024
SKU_0189,2024-06-12,1221.8,SEASONAL,309.76,1,0,,0,0,0,2,12,164,24,6,2,2024
SKU_0189,2024-06-13,1063.12,SEASONAL,310.66,1,0,,0,0,0,3,13,165,24,6,2,2024
SKU_0189,2024-06-14,962.63,SEASONAL,310.43,1,0,,0,0,0,4,14,166,24,6,2,2024
SKU_0189,2024-06-15,526.3,SEASONAL,388.0,0,0,,1,0,0,5,15,167,24,6,2,2024
SKU_0189,2024-06-16,589.85,SEASONAL,388.11,0,0,,1,0,0,6,16,168,24,6,2,2024
SKU_0189,2024-06-17,721.22,SEASONAL,387.97,0,0,,0,0,0,0,17,169,25,6,2,2024
SKU_0189,2024-06-18,769.56,SEASONAL,387.51,0,0,,0,0,0,1,18,170,25,6,2,2024
SKU_0189,2024-06-19,717.24,SEASONAL,387.54,0,0,,0,0,0,2,19,171,25,6,2,2024
SKU_0189,2024-06-20,586.14,SEASONAL,387.79,0,0,,0,0,0,3,20,172,25,6,2,2024
SKU_0189,2024-06-21,754.64,SEASONAL,310.41,1,0,,0,0,0,4,21,173,25,6,2,2024
SKU_0189,2024-06-22,458.61,SEASONAL,387.47,0,0,,1,0,0,5,22,174,25,6,2,2024
SKU_0189,2024-06-23,647.18,SEASONAL,309.81,1,0,,1,0,0,6,23,175,25,6,2,2024
SKU_0189,2024-06-24,664.65,SEASONAL,387.92,0,0,,0,0,0,0,24,176,26,6,2,2024
SKU_0189,2024-06-25,892.49,SEASONAL,388.24,0,0,,0,0,1,1,25,177,26,6,2,2024
SKU_0189,2024-06-26,1195.91,SEASONAL,310.23,1,0,,0,0,1,2,26,178,26,6,2,2024
SKU_0189,2024-06-27,1075.65,SEASONAL,310.87,1,0,,0,0,1,3,27,179,26,6,2,2024
SKU_0189,2024-06-28,520.9,SEASONAL,388.18,0,0,,0,0,1,4,28,180,26,6,2,2024
SKU_0189,2024-06-29,530.33,SEASONAL,388.16,0,0,,1,0,1,5,29,181,26,6,2,2024
SKU_0189,2024-06-30,557.97,SEASONAL,387.57,0,0,,1,0,1,6,30,182,26,6,2,2024
SKU_0189,2024-07-01,709.45,SEASONAL,388.49,0,0,,0,1,0,0,1,183,27,7,3,2024
SKU_0189,2024-07-02,911.68,SEASONAL,388.22,0,0,,0,1,0,1,2,184,27,7,3,2024
SKU_0189,2024-07-03,1019.96,SEASONAL,388.15,0,0,,0,1,0,2,3,185,27,7,3,2024
SKU_0189,2024-07-04,1031.63,SEASONAL,387.14,0,1,july_4th,0,1,0,3,4,186,27,7,3,2024
SKU_0189,2024-07-05,739.6,SEASONAL,387.47,0,0,,0,1,0,4,5,187,27,7,3,2024
SKU_0189,2024-07-06,579.12,SEASONAL,388.5,0,0,,1,0,0,5,6,188,27,7,3,2024
SKU_0189,2024-07-07,673.99,SEASONAL,387.32,0,0,,1,0,0,6,7,189,27,7,3,2024
SKU_0189,2024-07-08,769.61,SEASONAL,387.92,0,0,,0,0,0,0,8,190,28,7,3,2024
SKU_0189,2024-07-09,1024.15,SEASONAL,387.32,0,0,,0,0,0,1,9,191,28,7,3,2024
SKU_0189,2024-07-10,957.3,SEASONAL,387.67,0,0,,0,0,0,2,10,192,28,7,3,2024
SKU_0189,2024-07-11,891.64,SEASONAL,387.75,0,0,,0,0,0,3,11,193,28,7,3,2024
SKU_0189,2024-07-12,647.49,SEASONAL,387.6,0,0,,0,0,0,4,12,194,28,7,3,2024
SKU_0189,2024-07-13,553.46,SEASONAL,387.16,0,0,,1,0,0,5,13,195,28,7,3,2024
SKU_0189,2024-07-14,532.56,SEASONAL,387.84,0,0,,1,0,0,6,14,196,28,7,3,2024
SKU_0189,2024-07-15,640.02,SEASONAL,388.3,0,0,,0,0,0,0,15,197,29,7,3,2024
SKU_0189,2024-07-16,788.33,SEASONAL,388.0,0,0,,0,0,0,1,16,198,29,7,3,2024
SKU_0189,2024-07-17,759.84,SEASONAL,387.34,0,0,,0,0,0,2,17,199,29,7,3,2024
SKU_0189,2024-07-18,736.27,SEASONAL,387.2,0,0,,0,0,0,3,18,200,29,7,3,2024
SKU_0189,2024-07-19,522.41,SEASONAL,388.65,0,0,,0,0,0,4,19,201,29,7,3,2024
SKU_0189,2024-07-20,332.84,SEASONAL,388.19,0,0,,1,0,0,5,20,202,29,7,3,2024
SKU_0189,2024-07-21,443.62,SEASONAL,388.25,0,0,,1,0,0,6,21,203,29,7,3,2024
SKU_0189,2024-07-22,529.07,SEASONAL,387.88,0,0,,0,0,0,0,22,204,30,7,3,2024
SKU_0189,2024-07-23,698.98,SEASONAL,388.13,0,0,,0,0,0,1,23,205,30,7,3,2024
SKU_0189,2024-07-24,658.91,SEASONAL,387.16,0,0,,0,0,0,2,24,206,30,7,3,2024
SKU_0189,2024-07-25,613.51,SEASONAL,388.02,0,0,,0,0,1,3,25,207,30,7,3,2024
SKU_0189,2024-07-26,633.27,SEASONAL,388.6,0,0,,0,0,1,4,26,208,30,7,3,2024
SKU_0189,2024-07-27,395.31,SEASONAL,387.42,0,0,,1,0,1,5,27,209,30,7,3,2024
SKU_0189,2024-07-28,552.03,SEASONAL,388.55,0,0,,1,0,1,6,28,210,30,7,3,2024
SKU_0189,2024-07-29,678.8,SEASONAL,388.29,0,0,,0,0,1,0,29,211,31,7,3,2024
SKU_0189,2024-07-30,762.02,SEASONAL,386.56,0,0,,0,0,1,1,30,212,31,7,3,2024
SKU_0189,2024-07-31,812.45,SEASONAL,388.42,0,0,,0,0,1,2,31,213,31,7,3,2024
SKU_0189,2024-08-01,801.91,SEASONAL,388.25,0,0,,0,1,0,3,1,214,31,8,3,2024
SKU_0189,2024-08-02,599.62,SEASONAL,387.2,0,0,,0,1,0,4,2,215,31,8,3,2024
SKU_0189,2024-08-03,505.68,SEASONAL,388.63,0,0,,1,1,0,5,3,216,31,8,3,2024
SKU_0189,2024-08-04,617.22,SEASONAL,387.68,0,0,,1,1,0,6,4,217,31,8,3,2024
SKU_0189,2024-08-05,821.49,SEASONAL,387.66,0,0,,0,1,0,0,5,218,32,8,3,2024
SKU_0189,2024-08-06,850.14,SEASONAL,387.65,0,0,,0,0,0,1,6,219,32,8,3,2024
SKU_0189,2024-08-07,948.4,SEASONAL,388.48,0,0,,0,0,0,2,7,220,32,8,3,2024
SKU_0189,2024-08-08,796.7,SEASONAL,387.35,0,0,,0,0,0,3,8,221,32,8,3,2024
SKU_0189,2024-08-09,583.45,SEASONAL,388.81,0,0,,0,0,0,4,9,222,32,8,3,2024
SKU_0189,2024-08-10,494.35,SEASONAL,387.59,0,0,,1,0,0,5,10,223,32,8,3,2024
SKU_0189,2024-08-11,667.9,SEASONAL,388.13,0,0,,1,0,0,6,11,224,32,8,3,2024
SKU_0189,2024-08-12,638.28,SEASONAL,388.74,0,0,,0,0,0,0,12,225,33,8,3,2024
SKU_0189,2024-08-13,732.99,SEASONAL,388.56,0,0,,0,0,0,1,13,226,33,8,3,2024
SKU_0189,2024-08-14,812.66,SEASONAL,387.84,0,0,,0,0,0,2,14,227,33,8,3,2024
SKU_0189,2024-08-15,733.61,SEASONAL,387.8,0,0,,0,0,0,3,15,228,33,8,3,2024
SKU_0189,2024-08-16,490.18,SEASONAL,388.21,0,0,,0,0,0,4,16,229,33,8,3,2024
SKU_0189,2024-08-17,534.75,SEASONAL,388.24,0,0,,1,0,0,5,17,230,33,8,3,2024
SKU_0189,2024-08-18,491.05,SEASONAL,387.97,0,0,,1,0,0,6,18,231,33,8,3,2024
SKU_0189,2024-08-19,574.68,SEASONAL,387.37,0,0,,0,0,0,0,19,232,34,8,3,2024
SKU_0189,2024-08-20,661.54,SEASONAL,388.22,0,0,,0,0,0,1,20,233,34,8,3,2024
SKU_0189,2024-08-21,519.34,SEASONAL,387.4,0,0,,0,0,0,2,21,234,34,8,3,2024
SKU_0189,2024-08-22,598.16,SEASONAL,388.18,0,0,,0,0,0,3,22,235,34,8,3,2024
SKU_0189,2024-08-23,468.35,SEASONAL,388.27,0,0,,0,0,0,4,23,236,34,8,3,2024
SKU_0189,2024-08-24,359.78,SEASONAL,388.31,0,0,,1,0,0,5,24,237,34,8,3,2024
SKU_0189,2024-08-25,404.04,SEASONAL,388.26,0,0,,1,0,1,6,25,238,34,8,3,2024
SKU_0189,2024-08-26,479.18,SEASONAL,387.91,0,0,,0,0,1,0,26,239,35,8,3,2024
SKU_0189,2024-08-27,616.5,SEASONAL,388.11,0,0,,0,0,1,1,27,240,35,8,3,2024
SKU_0189,2024-08-28,690.08,SEASONAL,388.2,0,0,,0,0,1,2,28,241,35,8,3,2024
SKU_0189,2024-08-29,674.56,SEASONAL,388.57,0,0,,0,0,1,3,29,242,35,8,3,2024
SKU_0189,2024-08-30,455.93,SEASONAL,388.35,0,0,,0,0,1,4,30,243,35,8,3,2024
SKU_0189,2024-08-31,619.68,SEASONAL,310.47,1,0,,1,0,1,5,31,244,35,8,3,2024
SKU_0189,2024-09-01,489.29,SEASONAL,387.86,0,0,,1,1,0,6,1,245,35,9,3,2024
SKU_0189,2024-09-02,663.74,SEASONAL,388.56,0,0,,0,1,0,0,2,246,36,9,3,2024
SKU_0189,2024-09-03,629.09,SEASONAL,387.29,0,0,,0,1,0,1,3,247,36,9,3,2024
SKU_0189,2024-09-04,1207.86,SEASONAL,310.58,1,0,,0,1,0,2,4,248,36,9,3,2024
SKU_0189,2024-09-05,712.7,SEASONAL,387.94,0,0,,0,1,0,3,5,249,36,9,3,2024
SKU_0189,2024-09-06,697.89,SEASONAL,310.66,1,0,,0,0,0,4,6,250,36,9,3,2024
SKU_0189,2024-09-07,502.09,SEASONAL,388.58,0,0,,1,0,0,5,7,251,36,9,3,2024
SKU_0189,2024-09-08,647.04,SEASONAL,310.42,1,0,,1,0,0,6,8,252,36,9,3,2024
SKU_0189,2024-09-09,679.81,SEASONAL,387.86,0,0,,0,0,0,0,9,253,37,9,3,2024
SKU_0189,2024-09-10,806.07,SEASONAL,387.67,0,0,,0,0,0,1,10,254,37,9,3,2024
SKU_0189,2024-09-11,698.69,SEASONAL,387.38,0,0,,0,0,0,2,11,255,37,9,3,2024
SKU_0189,2024-09-12,693.77,SEASONAL,387.99,0,0,,0,0,0,3,12,256,37,9,3,2024
SKU_0189,2024-09-13,519.79,SEASONAL,387.74,0,0,,0,0,0,4,13,257,37,9,3,2024
SKU_0189,2024-09-14,411.43,SEASONAL,387.68,0,0,,1,0,0,5,14,258,37,9,3,2024
SKU_0189,2024-09-15,361.56,SEASONAL,388.51,0,0,,1,0,0,6,15,259,37,9,3,2024
SKU_0189,2024-09-16,507.37,SEASONAL,387.92,0,0,,0,0,0,0,16,260,38,9,3,2024
SKU_0189,2024-09-17,495.24,SEASONAL,388.21,0,0,,0,0,0,1,17,261,38,9,3,2024
SKU_0189,2024-09-18,521.44,SEASONAL,387.15,0,0,,0,0,0,2,18,262,38,9,3,2024
SKU_0189,2024-09-19,485.27,SEASONAL,387.81,0,0,,0,0,0,3,19,263,38,9,3,2024
SKU_0189,2024-09-20,422.55,SEASONAL,387.52,0,0,,0,0,0,4,20,264,38,9,3,2024
SKU_0189,2024-09-21,315.41,SEASONAL,387.96,0,0,,1,0,0,5,21,265,38,9,3,2024
SKU_0189,2024-09-22,399.44,SEASONAL,387.54,0,0,,1,0,0,6,22,266,38,9,3,2024
SKU_0189,2024-09-23,406.51,SEASONAL,389.09,0,0,,0,0,0,0,23,267,39,9,3,2024
SKU_0189,2024-09-24,516.63,SEASONAL,388.96,0,0,,0,0,0,1,24,268,39,9,3,2024
SKU_0189,2024-09-25,508.13,SEASONAL,387.63,0,0,,0,0,1,2,25,269,39,9,3,2024
SKU_0189,2024-09-26,408.95,SEASONAL,389.42,0,0,,0,0,1,3,26,270,39,9,3,2024
SKU_0189,2024-09-27,301.62,SEASONAL,388.03,0,0,,0,0,1,4,27,271,39,9,3,2024
SKU_0189,2024-09-28,320.31,SEASONAL,387.74,0,0,,1,0,1,5,28,272,39,9,3,2024
SKU_0189,2024-09-29,410.31,SEASONAL,387.69,0,0,,1,0,1,6,29,273,39,9,3,2024
SKU_0189,2024-09-30,502.71,SEASONAL,388.35,0,0,,0,0,1,0,30,274,40,9,3,2024
SKU_0189,2024-10-01,560.66,SEASONAL,387.94,0,0,,0,1,0,1,1,275,40,10,4,2024
SKU_0189,2024-10-02,592.17,SEASONAL,387.77,0,0,,0,1,0,2,2,276,40,10,4,2024
SKU_0189,2024-10-03,510.99,SEASONAL,387.67,0,0,,0,1,0,3,3,277,40,10,4,2024
SKU_0189,2024-10-04,433.51,SEASONAL,387.28,0,0,,0,1,0,4,4,278,40,10,4,2024
SKU_0189,2024-10-05,470.28,SEASONAL,387.82,0,0,,1,1,0,5,5,279,40,10,4,2024
SKU_0189,2024-10-06,463.87,SEASONAL,387.5,0,0,,1,0,0,6,6,280,40,10,4,2024
SKU_0189,2024-10-07,408.47,SEASONAL,387.85,0,0,,0,0,0,0,7,281,41,10,4,2024
SKU_0189,2024-10-08,665.52,SEASONAL,389.17,0,0,,0,0,0,1,8,282,41,10,4,2024
SKU_0189,2024-10-09,579.19,SEASONAL,388.68,0,0,,0,0,0,2,9,283,41,10,4,2024
SKU_0189,2024-10-10,469.58,SEASONAL,388.09,0,0,,0,0,0,3,10,284,41,10,4,2024
SKU_0189,2024-10-11,424.98,SEASONAL,388.31,0,0,,0,0,0,4,11,285,41,10,4,2024
SKU_0189,2024-10-12,424.61,SEASONAL,388.07,0,0,,1,0,0,5,12,286,41,10,4,2024
SKU_0189,2024-10-13,306.82,SEASONAL,388.93,0,0,,1,0,0,6,13,287,41,10,4,2024
SKU_0189,2024-10-14,409.9,SEASONAL,388.11,0,0,,0,0,0,0,14,288,42,10,4,2024
SKU_0189,2024-10-15,557.29,SEASONAL,387.29,0,0,,0,0,0,1,15,289,42,10,4,2024
SKU_0189,2024-10-16,736.4,SEASONAL,309.92,1,0,,0,0,0,2,16,290,42,10,4,2024
SKU_0189,2024-10-17,427.82,SEASONAL,388.13,0,0,,0,0,0,3,17,291,42,10,4,2024
SKU_0189,2024-10-18,260.01,SEASONAL,387.42,0,0,,0,0,0,4,18,292,42,10,4,2024
SKU_0189,2024-10-19,298.31,SEASONAL,387.49,0,0,,1,0,0,5,19,293,42,10,4,2024
SKU_0189,2024-10-20,267.53,SEASONAL,388.49,0,0,,1,0,0,6,20,294,42,10,4,2024
SKU_0189,2024-10-21,406.99,SEASONAL,388.01,0,0,,0,0,0,0,21,295,43,10,4,2024
SKU_0189,2024-10-22,434.67,SEASONAL,387.4,0,0,,0,0,0,1,22,296,43,10,4,2024
SKU_0189,2024-10-23,342.37,SEASONAL,388.22,0,0,,0,0,0,2,23,297,43,10,4,2024
SKU_0189,2024-10-24,318.98,SEASONAL,387.57,0,0,,0,0,0,3,24,298,43,10,4,2024
SKU_0189,2024-10-25,287.81,SEASONAL,387.47,0,0,,0,0,1,4,25,299,43,10,4,2024
SKU_0189,2024-10-26,250.44,SEASONAL,388.41,0,0,,1,0,1,5,26,300,43,10,4,2024
SKU_0189,2024-10-27,331.44,SEASONAL,387.95,0,0,,1,0,1,6,27,301,43,10,4,2024
SKU_0189,2024-10-28,335.45,SEASONAL,388.14,0,0,,0,0,1,0,28,302,44,10,4,2024
SKU_0189,2024-10-29,378.31,SEASONAL,387.76,0,0,,0,0,1,1,29,303,44,10,4,2024
SKU_0189,2024-10-30,569.46,SEASONAL,387.97,0,0,,0,0,1,2,30,304,44,10,4,2024
SKU_0189,2024-10-31,430.02,SEASONAL,387.21,0,0,,0,0,1,3,31,305,44,10,4,2024
SKU_0189,2024-11-01,395.12,SEASONAL,387.59,0,0,,0,1,0,4,1,306,44,11,4,2024
SKU_0189,2024-11-02,282.99,SEASONAL,388.17,0,0,,1,1,0,5,2,307,44,11,4,2024
SKU_0189,2024-11-03,224.57,SEASONAL,388.51,0,0,,1,1,0,6,3,308,44,11,4,2024
SKU_0189,2024-11-04,438.82,SEASONAL,387.61,0,0,,0,1,0,0,4,309,45,11,4,2024
SKU_0189,2024-11-05,492.49,SEASONAL,387.94,0,0,,0,1,0,1,5,310,45,11,4,2024
SKU_0189,2024-11-06,592.05,SEASONAL,388.02,0,0,,0,0,0,2,6,311,45,11,4,2024
SKU_0189,2024-11-07,420.77,SEASONAL,388.7,0,0,,0,0,0,3,7,312,45,11,4,2024
SKU_0189,2024-11-08,308.44,SEASONAL,389.53,0,0,,0,0,0,4,8,313,45,11,4,2024
SKU_0189,2024-11-09,307.3,SEASONAL,387.43,0,0,,1,0,0,5,9,314,45,11,4,2024
SKU_0189,2024-11-10,389.02,SEASONAL,388.69,0,0,,1,0,0,6,10,315,45,11,4,2024
SKU_0189,2024-11-11,337.96,SEASONAL,387.23,0,0,,0,0,0,0,11,316,46,11,4,2024
SKU_0189,2024-11-12,522.86,SEASONAL,387.1,0,0,,0,0,0,1,12,317,46,11,4,2024
SKU_0189,2024-11-13,397.99,SEASONAL,387.99,0,0,,0,0,0,2,13,318,46,11,4,2024
SKU_0189,2024-11-14,413.57,SEASONAL,387.96,0,0,,0,0,0,3,14,319,46,11,4,2024
SKU_0189,2024-11-15,291.75,SEASONAL,387.69,0,0,,0,0,0,4,15,320,46,11,4,2024
SKU_0189,2024-11-16,151.57,SEASONAL,388.44,0,0,,1,0,0,5,16,321,46,11,4,2024
SKU_0189,2024-11-17,168.45,SEASONAL,388.19,0,0,,1,0,0,6,17,322,46,11,4,2024
SKU_0189,2024-11-18,262.19,SEASONAL,388.61,0,0,,0,0,0,0,18,323,47,11,4,2024
SKU_0189,2024-11-19,297.87,SEASONAL,388.15,0,0,,0,0,0,1,19,324,47,11,4,2024
SKU_0189,2024-11-20,795.08,SEASONAL,311.3,1,1,black_friday,0,0,0,2,20,325,47,11,4,2024
SKU_0189,2024-11-21,612.5,SEASONAL,311.35,1,1,black_friday,0,0,0,3,21,326,47,11,4,2024
SKU_0189,2024-11-22,378.72,SEASONAL,387.64,0,1,black_friday,0,0,0,4,22,327,47,11,4,2024
SKU_0189,2024-11-23,370.71,SEASONAL,311.15,1,1,black_friday,1,0,0,5,23,328,47,11,4,2024
SKU_0189,2024-11-24,450.52,SEASONAL,389.08,0,1,black_friday,1,0,0,6,24,329,47,11,4,2024
SKU_0189,2024-11-25,412.04,SEASONAL,387.87,0,1,black_friday,0,0,1,0,25,330,48,11,4,2024
SKU_0189,2024-11-26,530.3,SEASONAL,388.62,0,1,black_friday,0,0,1,1,26,331,48,11,4,2024
SKU_0189,2024-11-27,723.29,SEASONAL,310.59,1,1,black_friday,0,0,1,2,27,332,48,11,4,2024
SKU_0189,2024-11-28,502.75,SEASONAL,387.79,0,1,black_friday,0,0,1,3,28,333,48,11,4,2024
SKU_0189,2024-11-29,467.33,SEASONAL,387.94,0,1,black_friday,0,0,1,4,29,334,48,11,4,2024
SKU_0189,2024-11-30,369.56,SEASONAL,388.47,0,1,black_friday,1,0,1,5,30,335,48,11,4,2024
SKU_0190,2024-01-01,341.44,GROCERY,391.09,0,0,,0,1,0,0,1,1,1,1,1,2024
SKU_0190,2024-01-02,365.38,GROCERY,389.7,0,0,,0,1,0,1,2,2,1,1,1,2024
SKU_0190,2024-01-03,407.07,GROCERY,389.92,0,0,,0,1,0,2,3,3,1,1,1,2024
SKU_0190,2024-01-04,339.92,GROCERY,390.08,0,0,,0,1,0,3,4,4,1,1,1,2024
SKU_0190,2024-01-05,315.45,GROCERY,389.91,0,0,,0,1,0,4,5,5,1,1,1,2024
SKU_0190,2024-01-06,210.95,GROCERY,390.61,0,0,,1,0,0,5,6,6,1,1,1,2024
SKU_0190,2024-01-07,276.06,GROCERY,390.42,0,0,,1,0,0,6,7,7,1,1,1,2024
SKU_0190,2024-01-08,363.48,GROCERY,390.54,0,0,,0,0,0,0,8,8,2,1,1,2024
SKU_0190,2024-01-09,412.77,GROCERY,389.87,0,0,,0,0,0,1,9,9,2,1,1,2024
SKU_0190,2024-01-10,413.35,GROCERY,389.7,0,0,,0,0,0,2,10,10,2,1,1,2024
SKU_0190,2024-01-11,372.76,GROCERY,390.23,0,0,,0,0,0,3,11,11,2,1,1,2024
SKU_0190,2024-01-12,365.31,GROCERY,390.43,0,0,,0,0,0,4,12,12,2,1,1,2024
SKU_0190,2024-01-13,240.12,GROCERY,388.93,0,0,,1,0,0,5,13,13,2,1,1,2024
SKU_0190,2024-01-14,244.95,GROCERY,389.89,0,0,,1,0,0,6,14,14,2,1,1,2024
SKU_0190,2024-01-15,259.25,GROCERY,390.6,0,0,,0,0,0,0,15,15,3,1,1,2024
SKU_0190,2024-01-16,360.16,GROCERY,389.9,0,0,,0,0,0,1,16,16,3,1,1,2024
SKU_0190,2024-01-17,409.41,GROCERY,389.69,0,0,,0,0,0,2,17,17,3,1,1,2024
SKU_0190,2024-01-18,270.95,GROCERY,390.38,0,0,,0,0,0,3,18,18,3,1,1,2024
SKU_0190,2024-01-19,274.2,GROCERY,389.95,0,0,,0,0,0,4,19,19,3,1,1,2024
SKU_0190,2024-01-20,223.08,GROCERY,389.07,0,0,,1,0,0,5,20,20,3,1,1,2024
SKU_0190,2024-01-21,287.4,GROCERY,312.0,1,0,,1,0,0,6,21,21,3,1,1,2024
SKU_0190,2024-01-22,338.61,GROCERY,311.73,1,0,,0,0,0,0,22,22,4,1,1,2024
SKU_0190,2024-01-23,363.2,GROCERY,390.66,0,0,,0,0,0,1,23,23,4,1,1,2024
SKU_0190,2024-01-24,301.48,GROCERY,390.74,0,0,,0,0,0,2,24,24,4,1,1,2024
SKU_0190,2024-01-25,348.36,GROCERY,389.35,0,0,,0,0,1,3,25,25,4,1,1,2024
SKU_0190,2024-01-26,312.29,GROCERY,389.58,0,0,,0,0,1,4,26,26,4,1,1,2024
SKU_0190,2024-01-27,226.53,GROCERY,390.21,0,0,,1,0,1,5,27,27,4,1,1,2024
SKU_0190,2024-01-28,205.64,GROCERY,389.91,0,0,,1,0,1,6,28,28,4,1,1,2024
SKU_0190,2024-01-29,304.42,GROCERY,390.52,0,0,,0,0,1,0,29,29,5,1,1,2024
SKU_0190,2024-01-30,354.68,GROCERY,390.49,0,0,,0,0,1,1,30,30,5,1,1,2024
SKU_0190,2024-01-31,474.67,GROCERY,391.02,0,0,,0,0,1,2,31,31,5,1,1,2024
SKU_0190,2024-02-01,470.58,GROCERY,390.63,0,0,,0,1,0,3,1,32,5,2,1,2024
SKU_0190,2024-02-02,305.02,GROCERY,389.42,0,0,,0,1,0,4,2,33,5,2,1,2024
SKU_0190,2024-02-03,256.77,GROCERY,389.25,0,0,,1,1,0,5,3,34,5,2,1,2024
SKU_0190,2024-02-04,303.84,GROCERY,390.01,0,0,,1,1,0,6,4,35,5,2,1,2024
SKU_0190,2024-02-05,357.4,GROCERY,390.7,0,0,,0,1,0,0,5,36,6,2,1,2024
SKU_0190,2024-02-06,442.16,GROCERY,390.14,0,0,,0,0,0,1,6,37,6,2,1,2024
SKU_0190,2024-02-07,442.57,GROCERY,390.57,0,0,,0,0,0,2,7,38,6,2,1,2024
SKU_0190,2024-02-08,504.3,GROCERY,390.57,0,0,,0,0,0,3,8,39,6,2,1,2024
